CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
03;001;0003 ;0046; ;3333;018
03;001;0003 ;0046; ;3221;006
03;001;0003 ;0046; ;3218;061
03;001;0003 ;0046; ;3219;020
03;001;0003 ;0046; ;3111;004
03;001;0003 ;0046; ;3112;007
03;001;0003 ;0046; ;3100;008
03;001;0003 ;0046; ;3332;002
03;001;0003 ;0046; ;3334;003
03;001;0003 ;0047; ;9001;343
03;001;0003 ;0047; ;9002;221
03;001;0003 ;0047; ;9003;000
03;001;0003 ;0047; ;9004;016
03;001;0003 ;0047; ;9005;001
03;001;0003 ;0047; ;9006;000
03;001;0003 ;0047; ;3234;088
03;001;0003 ;0047; ;3333;008
03;001;0003 ;0047; ;3221;006
03;001;0003 ;0047; ;3218;051
03;001;0003 ;0047; ;3219;024
03;001;0003 ;0047; ;3111;006
03;001;0003 ;0047; ;3112;002
03;001;0003 ;0047; ;3100;016
03;001;0003 ;0047; ;3332;001
03;001;0003 ;0047; ;3334;002
03;001;0003 ;0048; ;9001;343
03;001;0003 ;0048; ;9002;221
03;001;0003 ;0048; ;9003;000
03;001;0003 ;0048; ;9004;000
03;001;0003 ;0048; ;9005;000
03;001;0003 ;0048; ;9006;000
03;001;0003 ;0048; ;3234;097
03;001;0003 ;0048; ;3333;008
03;001;0003 ;0048; ;3221;015
03;001;0003 ;0048; ;3218;042
03;001;0003 ;0048; ;3219;021
03;001;0003 ;0048; ;3111;003
03;001;0003 ;0048; ;3112;000
03;001;0003 ;0048; ;3100;006
03;001;0003 ;0048; ;3332;001
03;001;0003 ;0048; ;3334;002
03;001;0003 ;0049; ;9001;343
03;001;0003 ;0049; ;9002;230
03;001;0003 ;0049; ;9003;000
03;001;0003 ;0049; ;9004;000
