CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;001;0002 ;0034;0;9004;001
01;001;0002 ;0034;0;9005;002
01;001;0002 ;0034;0;9006;000
01;001;0002 ;0034;0;0187;016
01;001;0002 ;0034;0;0576;067
01;001;0002 ;0034;0;0580;097
01;001;0002 ;0034;0;0531;032
01;001;0002 ;0034;0;0503;023
01;001;0002 ;0034;0;0515;012
01;001;0002 ;0035;0;9001;343
01;001;0002 ;0035;0;9002;239
01;001;0002 ;0035;0;9003;000
01;001;0002 ;0035;0;9004;002
01;001;0002 ;0035;0;9005;004
01;001;0002 ;0035;0;9006;000
01;001;0002 ;0035;0;0187;012
01;001;0002 ;0035;0;0576;101
01;001;0002 ;0035;0;0580;087
01;001;0002 ;0035;0;0531;010
01;001;0002 ;0035;0;0503;010
01;001;0002 ;0035;0;0515;013
01;001;0002 ;0036;0;9001;343
01;001;0002 ;0036;0;9002;239
01;001;0002 ;0036;0;9003;000
01;001;0002 ;0036;0;9004;002
01;001;0002 ;0036;0;9005;000
01;001;0002 ;0036;0;9006;000
01;001;0002 ;0036;0;0187;016
01;001;0002 ;0036;0;0576;075
01;001;0002 ;0036;0;0580;093
01;001;0002 ;0036;0;0531;030
01;001;0002 ;0036;0;0503;014
01;001;0002 ;0036;0;0515;009
01;001;0002 ;0037;0;9001;343
01;001;0002 ;0037;0;9002;000
01;001;0002 ;0037;0;9003;000
01;001;0002 ;0037;0;9004;003
01;001;0002 ;0037;0;9005;004
01;001;0002 ;0037;0;9006;000
01;001;0002 ;0037;0;0187;013
01;001;0002 ;0037;0;0576;082
01;001;0002 ;0037;0;0580;080
01;001;0002 ;0037;0;0531;025
01;001;0002 ;0037;0;0503;019
01;001;0002 ;0037;0;0515;016
01;001;0002 ;0038;0;9001;344
01;001;0002 ;0038;0;9002;000
01;001;0002 ;0038;0;9003;000
01;001;0002 ;0038;0;9004;001
01;001;0002 ;0038;0;9005;002
01;001;0002 ;0038;0;9006;000
01;001;0002 ;0038;0;0187;008
01;001;0002 ;0038;0;0576;073
01;001;0002 ;0038;0;0580;086
01;001;0002 ;0038;0;0531;027
01;001;0002 ;0038;0;0503;019
01;001;0002 ;0038;0;0515;010
01;001;0002 ;0039;0;9001;343
01;001;0002 ;0039;0;9002;239
01;001;0002 ;0039;0;9003;000
01;001;0002 ;0039;0;9004;002
01;001;0002 ;0039;0;9005;001
01;001;0002 ;0039;0;9006;000
01;001;0002 ;0039;0;0187;008
01;001;0002 ;0039;0;0576;081
01;001;0002 ;0039;0;0580;111
01;001;0002 ;0039;0;0531;020
01;001;0002 ;0039;0;0503;006
01;001;0002 ;0039;0;0515;010
01;001;0002 ;0040;0;9001;343
01;001;0002 ;0040;0;9002;241
01;001;0002 ;0040;0;9003;000
01;001;0002 ;0040;0;9004;004
01;001;0002 ;0040;0;9005;002
01;001;0002 ;0040;0;9006;000
01;001;0002 ;0040;0;0187;014
01;001;0002 ;0040;0;0576;072
01;001;0002 ;0040;0;0580;100
01;001;0002 ;0040;0;0531;022
01;001;0002 ;0040;0;0503;018
01;001;0002 ;0040;0;0515;009
01;001;0002 ;0041;0;9001;343
01;001;0002 ;0041;0;9002;239
01;001;0002 ;0041;0;9003;000
01;001;0002 ;0041;0;9004;003
01;001;0002 ;0041;0;9005;002
01;001;0002 ;0041;0;9006;000
01;001;0002 ;0041;0;0187;018
01;001;0002 ;0041;0;0576;089
01;001;0002 ;0041;0;0580;081
01;001;0002 ;0041;0;0531;020
01;001;0002 ;0041;0;0503;015
01;001;0002 ;0041;0;0515;011
01;001;0002 ;0042;0;9001;343
01;001;0002 ;0042;0;9002;215
01;001;0002 ;0042;0;9003;000
01;001;0002 ;0042;0;9004;004
01;001;0002 ;0042;0;9005;002
01;001;0002 ;0042;0;9006;000
01;001;0002 ;0042;0;0187;007
01;001;0002 ;0042;0;0576;069
01;001;0002 ;0042;0;0580;083
01;001;0002 ;0042;0;0531;022
01;001;0002 ;0042;0;0503;022
01;001;0002 ;0042;0;0515;006
01;001;0002 ;0043;0;9001;343
01;001;0002 ;0043;0;9002;229
01;001;0002 ;0043;0;9003;000
01;001;0002 ;0043;0;9004;001
01;001;0002 ;0043;0;9005;005
01;001;0002 ;0043;0;9006;000
01;001;0002 ;0043;0;0187;011
01;001;0002 ;0043;0;0576;065
01;001;0002 ;0043;0;0580;084
01;001;0002 ;0043;0;0531;030
01;001;0002 ;0043;0;0503;023
01;001;0002 ;0043;0;0515;010
01;001;0002 ;0044;0;9001;343
01;001;0002 ;0044;0;9002;233
01;001;0002 ;0044;0;9003;000
01;001;0002 ;0044;0;9004;002
01;001;0002 ;0044;0;9005;002
01;001;0002 ;0044;0;9006;000
01;001;0002 ;0044;0;0187;007
01;001;0002 ;0044;0;0576;060
01;001;0002 ;0044;0;0580;092
01;001;0002 ;0044;0;0531;030
01;001;0002 ;0044;0;0503;024
01;001;0002 ;0044;0;0515;016
01;001;0002 ;0045;0;9001;344
01;001;0002 ;0045;0;9002;255
01;001;0002 ;0045;0;9003;000
01;001;0002 ;0045;0;9004;000
01;001;0002 ;0045;0;9005;000
01;001;0002 ;0045;0;9006;000
01;001;0002 ;0045;0;0187;015
01;001;0002 ;0045;0;0576;081
01;001;0002 ;0045;0;0580;097
01;001;0002 ;0045;0;0531;027
01;001;0002 ;0045;0;0503;028
01;001;0002 ;0045;0;0515;007
01;001;0002 ;0046;0;9001;343
01;001;0002 ;0046;0;9002;237
01;001;0002 ;0046;0;9003;000
01;001;0002 ;0046;0;9004;002
01;001;0002 ;0046;0;9005;002
01;001;0002 ;0046;0;9006;000
01;001;0002 ;0046;0;0187;009
01;001;0002 ;0046;0;0576;071
01;001;0002 ;0046;0;0580;096
01;001;0002 ;0046;0;0531;021
01;001;0002 ;0046;0;0503;022
01;001;0002 ;0046;0;0515;014
01;001;0002 ;0047;0;9001;343
01;001;0002 ;0047;0;9002;000
01;001;0002 ;0047;0;9003;000
01;001;0002 ;0047;0;9004;002
01;001;0002 ;0047;0;9005;004
01;001;0002 ;0047;0;9006;000
01;001;0002 ;0047;0;0187;006
01;001;0002 ;0047;0;0576;060
01;001;0002 ;0047;0;0580;101
01;001;0002 ;0047;0;0531;033
01;001;0002 ;0047;0;0503;024
01;001;0002 ;0047;0;0515;013
01;001;0002 ;0048;0;9001;343
01;001;0002 ;0048;0;9002;227
01;001;0002 ;0048;0;9003;000
01;001;0002 ;0048;0;9004;003
01;001;0002 ;0048;0;9005;002
01;001;0002 ;0048;0;9006;000
01;001;0002 ;0048;0;0187;017
