,,,ELECTORES,ELECTORES,ELECTORES,VOTANTES,VOTANTES,VOTANTES,CAMBIEMOS,CAMBIEMOS,CAMBIEMOS,ALIANZA FRENTE PARA LA VICTORIA,UNIDAD CIUDADANA,UNIDAD CIUDADANA,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),1PAIS,1PAIS,VOTOS BLANCOS,VOTOS BLANCOS,VOTOS BLANCOS,FRENTE JUSTICIALISTA,FRENTE JUSTICIALISTA,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
,,,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,DN_2015,paso_2017,DN_2017,paso_2017,DN_2017,paso_2017,DN_2017,DN_2015
dpto_merger_str,circuito,PROV_REF_ID,,,,,,,,,,,,,,,,,,,,,,,
daireaux,0180,2,110.4,123.83,115.41999999999999,100.0,100.0,100.0,57.8,51.22,59.17,25.2,20.71,22.71,7.000000000000001,13.81,7.71,9.0,6.460000000000001,6.25,3.7900000000000005,2.92,1.11,0.83,0.8
daireaux,0181,2,114.53,142.96,127.85,100.0,100.0,100.0,43.6,42.25,49.370000000000005,32.56,25.35,28.48,10.47,11.97,6.329999999999999,12.790000000000001,14.08,11.39,2.11,1.27,0.7000000000000001,1.9,0.0
daireaux,0182,2,117.86000000000001,193.33,128.36,100.0,100.0,100.0,38.1,46.67,61.19,32.14,26.669999999999998,26.87,9.520000000000001,6.67,4.4799999999999995,20.24,8.89,4.4799999999999995,6.67,0.0,0.0,1.49,0.0
daireaux,0183,2,116.88000000000001,129.54000000000002,123.03999999999999,100.0,100.0,100.0,42.03,47.83,54.16,35.83,29.28,31.31,11.75,11.25,5.7,8.85,4.34,5.13,3.55,2.25,0.72,1.13,0.47000000000000003
dolores,0282,2,126.27,132.28,131.01,100.0,100.0,100.0,43.18,46.31,56.79,24.610000000000003,21.07,23.47,19.05,13.87,9.6,13.320000000000002,5.17,4.5,5.67,4.6899999999999995,1.5,2.4699999999999998,1.4000000000000001
dolores,0283,2,160.47,190.0,146.15,100.0,100.0,100.0,41.86,70.0,53.849999999999994,32.56,23.330000000000002,23.080000000000002,6.98,3.3300000000000005,2.56,11.63,3.3300000000000005,2.56,0.0,0.0,0.0,0.0,0.0
dolores,0284,2,100.0,inf,150.0,100.0,,100.0,75.0,inf,100.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0
dolores,0285,2,inf,132.72,131.48,,100.0,100.0,inf,39.51,50.0,inf,34.57,34.57,inf,14.81,5.56,inf,1.8499999999999999,2.4699999999999998,3.6999999999999997,3.6999999999999997,0.0,1.8499999999999999,inf
ensenada,0490,2,121.6,140.54,133.19,100.0,100.0,100.0,27.16,32.05,38.99,33.86,35.370000000000005,38.1,20.4,15.459999999999999,9.74,9.81,5.75,3.42,4.36,4.18,4.36,5.28,5.29
ensenada,0491,2,128.07999999999998,129.28,124.64,100.0,100.0,100.0,24.43,26.6,33.03,37.55,41.27,44.56,17.8,12.93,8.68,10.47,4.78,3.6799999999999997,3.3300000000000005,3.62,5.75,6.25,7.140000000000001
ensenada,0491A,2,121.95,146.85,127.17,100.0,100.0,100.0,20.11,24.4,28.849999999999998,43.4,50.739999999999995,49.919999999999995,16.99,12.72,7.7,10.6,6.47,3.73,3.3099999999999996,3.2399999999999998,4.44,5.17,4.92
ensenada,0492,2,152.54000000000002,inf,inf,100.0,,,15.25,inf,inf,32.2,inf,inf,29.659999999999997,inf,inf,7.630000000000001,inf,inf,inf,inf,inf,inf,13.56
escobar,0773,2,124.75,135.93,133.34,100.0,100.0,100.0,30.43,30.81,38.81,31.990000000000002,31.2,35.57,23.14,16.88,12.139999999999999,9.51,5.71,6.239999999999999,4.47,4.51,3.55,5.19,3.7199999999999998
escobar,0773A,2,126.58,141.72,134.08,100.0,100.0,100.0,25.119999999999997,27.060000000000002,32.59,37.95,36.720000000000006,41.43,22.71,18.77,12.41,9.030000000000001,5.4,5.28,4.46,3.95,4.109999999999999,4.97,4.84
escobar,0773B,2,126.01,132.68,128.87,100.0,100.0,100.0,18.94,18.85,25.53,49.72,46.88,54.55,19.54,17.65,10.96,11.43,7.46,6.21,4.09,3.93,2.96,3.84,3.7600000000000002
escobar,0774,2,131.79000000000002,144.72,136.5,100.0,100.0,100.0,36.85,38.97,44.629999999999995,26.97,26.39,28.78,17.31,15.06,10.11,8.19,5.06,5.53,4.44,3.7900000000000005,3.46,4.44,4.279999999999999
escobar,0775,2,120.51,126.15,125.97,100.0,100.0,100.0,33.22,36.8,43.24,30.85,28.28,33.67,19.939999999999998,16.49,11.700000000000001,7.3,3.8,3.9800000000000004,4.4799999999999995,4.01,3.7699999999999996,5.11,5.16
escobar,0775A,2,171.79,228.57,193.94,100.0,100.0,100.0,28.21,35.709999999999994,45.45,28.21,28.57,33.33,28.21,17.86,3.0300000000000002,12.82,10.71,9.09,3.5700000000000003,9.09,0.0,0.0,2.56
esteban echeverria,0286,2,149.2,132.67,129.63,100.0,100.0,100.0,21.41,17.65,23.73,63.46000000000001,46.239999999999995,52.15,21.37,12.68,9.33,2.12,1.9900000000000002,5.86,4.19,4.09,2.1,4.06,3.29
esteban echeverria,0286A,2,135.71,160.62,146.47,100.0,100.0,100.0,17.59,17.88,22.7,50.27,47.410000000000004,49.09,19.869999999999997,13.41,8.39,9.229999999999999,7.64,4.35,4.75,4.18,2.74,4.12,3.15
esteban echeverria,0287,2,128.56,142.5,129.66,100.0,100.0,100.0,21.47,24.01,28.67,49.38,48.14,49.44,21.46,16.439999999999998,10.7,9.24,6.23,3.9600000000000004,6.1,4.82,4.51,6.05,4.54
esteban echeverria,0287A,2,122.18,125.0,128.87,100.0,100.0,100.0,24.73,24.85,33.0,41.89,39.76,45.08,20.4,14.84,10.280000000000001,8.27,6.069999999999999,4.12,5.56,5.140000000000001,3.9800000000000004,6.05,4.41
esteban echeverria,0287B,2,114.29,121.41,118.7,100.0,100.0,100.0,54.669999999999995,50.370000000000005,60.980000000000004,22.93,20.43,21.17,11.48,11.540000000000001,7.580000000000001,4.64,2.17,1.6,4.61,3.64,2.81,4.5,2.6599999999999997
esteban echeverria,0287C,2,123.32000000000001,128.63,130.21,100.0,100.0,100.0,18.34,18.54,24.740000000000002,48.58,46.73,52.27,18.42,13.3,9.2,11.0,7.13,4.61,5.8500000000000005,5.050000000000001,3.9899999999999998,5.63,4.34
esteban echeverria,0287D,2,119.37,134.5,128.15,100.0,100.0,100.0,20.94,22.3,28.18,43.309999999999995,44.67,48.199999999999996,18.32,15.709999999999999,9.93,9.36,7.2700000000000005,4.61,5.47,5.390000000000001,3.9600000000000004,5.92,3.91
esteban echeverria,0288,2,155.47,167.35,153.02,100.0,100.0,100.0,36.919999999999995,43.519999999999996,47.03,21.52,23.54,24.13,14.49,14.17,8.9,4.15,3.27,1.9,4.49,3.65,4.15,6.01,4.42
esteban echeverria,0288A,2,119.47000000000001,151.41,134.54999999999998,100.0,100.0,100.0,40.5,44.59,48.120000000000005,26.16,26.22,25.66,17.76,14.7,9.26,4.760000000000001,3.7800000000000002,2.11,6.21,4.18,5.13,6.619999999999999,5.779999999999999
esteban echeverria,0288B,2,123.54,141.59,131.68,100.0,100.0,100.0,23.76,24.34,29.09,43.169999999999995,41.8,44.26,20.0,14.940000000000001,9.07,8.959999999999999,5.57,3.4799999999999995,4.83,4.35,4.15,5.6899999999999995,5.029999999999999
esteban echeverria,0291,2,129.41,127.86,123.31,100.0,100.0,100.0,37.730000000000004,41.29,47.43,27.450000000000003,27.810000000000002,29.62,19.25,15.89,11.55,5.319999999999999,3.55,1.95,5.7700000000000005,4.81,4.63,6.4799999999999995,5.319999999999999
esteban echeverria,0291A,2,122.6,130.23,129.88,100.0,100.0,100.0,26.19,27.91,35.23,40.43,38.75,43.55,21.060000000000002,15.36,10.56,7.670000000000001,5.21,3.54,5.04,5.19,4.130000000000001,6.11,4.63
exaltacion de la cruz,0292,2,134.98000000000002,135.17999999999998,130.32999999999998,100.0,100.0,100.0,32.71,34.43,43.269999999999996,29.28,20.150000000000002,21.349999999999998,22.11,14.979999999999999,9.24,9.99,14.530000000000001,12.45,2.92,3.2199999999999998,1.52,2.91,2.35
exaltacion de la cruz,0293,2,138.83,127.08,123.19,100.0,100.0,100.0,36.59,35.699999999999996,42.36,38.4,27.339999999999996,29.720000000000002,22.46,14.93,10.14,9.06,9.86,10.209999999999999,2.73,3.54,2.02,3.4799999999999995,2.67
exaltacion de la cruz,0294,2,117.56,132.46,125.03,100.0,100.0,100.0,40.63,36.230000000000004,43.18,30.14,31.31,30.45,15.659999999999998,13.56,8.73,7.24,8.97,8.6,3.51,3.95,2.63,4.08,2.9899999999999998
exaltacion de la cruz,0295,2,131.20000000000002,132.72,126.86,100.0,100.0,100.0,43.53,42.07,49.6,32.43,24.11,26.240000000000002,19.46,12.559999999999999,8.62,7.489999999999999,9.02,7.37,3.45,3.1300000000000003,2.32,3.9,3.54
exaltacion de la cruz,0296,2,127.08999999999999,138.6,133.0,100.0,100.0,100.0,36.89,42.809999999999995,47.81,30.84,27.72,25.590000000000003,19.31,11.58,9.09,8.07,8.77,11.450000000000001,4.21,4.38,0.35000000000000003,1.35,0.86
exaltacion de la cruz,0297,2,121.69000000000001,134.1,123.67999999999999,100.0,100.0,100.0,29.28,37.16,42.53,34.06,22.99,27.36,18.22,7.28,6.9,12.36,25.290000000000003,14.02,1.92,3.6799999999999997,1.92,2.07,1.52
exaltacion de la cruz,0298,2,124.77000000000001,,133.83,100.0,,100.0,36.919999999999995,,59.699999999999996,28.970000000000002,,19.400000000000002,17.76,,9.45,13.55,,6.97,,2.4899999999999998,,1.9900000000000002,1.4000000000000001
ezeiza,0289,2,124.38,138.21,129.07999999999998,100.0,100.0,100.0,29.07,32.37,38.25,34.62,33.339999999999996,34.55,20.200000000000003,16.61,10.89,7.68,4.44,3.35,5.42,4.97,4.17,5.6899999999999995,4.390000000000001
ezeiza,0290,2,139.65,151.4,136.71,100.0,100.0,100.0,21.12,22.650000000000002,28.04,40.73,39.800000000000004,40.97,18.459999999999997,16.2,10.81,10.25,6.7299999999999995,4.25,5.41,5.26,3.94,5.46,4.33
ezeiza,0290A,2,131.63,146.73000000000002,135.81,100.0,100.0,100.0,23.599999999999998,22.509999999999998,28.799999999999997,47.54,42.05,44.99,21.68,15.299999999999999,10.56,12.24,7.28,4.7,5.37,5.1,4.12,5.7,4.84
ezeiza,0290B,2,129.97,136.1,124.42,100.0,100.0,100.0,19.84,21.61,26.31,52.129999999999995,48.78,48.309999999999995,21.52,16.43,10.73,11.86,6.78,4.75,5.6000000000000005,5.72,3.6799999999999997,5.41,4.4799999999999995
florencio varela,0302,2,135.63,141.3,137.3,100.0,100.0,100.0,23.400000000000002,27.79,32.54,41.58,40.67,41.730000000000004,20.89,11.700000000000001,8.63,7.13,4.44,3.29,5.09,5.1,3.5900000000000003,5.4,4.6899999999999995
florencio varela,0302A,2,134.8,138.87,134.7,100.0,100.0,100.0,13.089999999999998,15.55,20.66,56.31,53.03,53.87,19.55,10.5,7.6899999999999995,11.77,6.38,5.86,7.109999999999999,7.3999999999999995,2.63,4.09,3.2800000000000002
florencio varela,0302B,2,136.76,143.85,131.32,100.0,100.0,100.0,17.05,19.84,22.650000000000002,55.76,52.25,49.96,21.26,11.799999999999999,8.63,11.86,7.13,6.3100000000000005,5.970000000000001,5.609999999999999,3.2199999999999998,4.75,3.88
florencio varela,0302C,2,118.73,132.85,127.60000000000001,100.0,100.0,100.0,18.490000000000002,25.169999999999998,30.259999999999998,43.519999999999996,46.93,46.7,20.91,12.61,9.16,9.5,5.3100000000000005,4.2,5.2299999999999995,5.800000000000001,3.8899999999999997,5.96,5.0
florencio varela,0302D,2,122.83999999999999,127.27999999999999,122.53,100.0,100.0,100.0,17.16,21.62,26.900000000000002,45.36,48.25,48.59,23.22,12.85,9.19,9.629999999999999,5.4,4.43,5.07,5.42,3.17,4.7,3.7800000000000002
florencio varela,0302E,2,132.28,145.08,136.60000000000002,100.0,100.0,100.0,16.64,20.419999999999998,25.759999999999998,46.87,48.74,48.209999999999994,23.02,13.66,9.81,11.53,6.99,6.22,5.35,5.6899999999999995,3.2099999999999995,4.7,3.5700000000000003
florencio varela,0302F,2,115.92,137.88,126.82,100.0,100.0,100.0,12.920000000000002,15.72,21.85,49.44,51.559999999999995,49.04,19.15,15.32,10.26,13.26,6.97,7.249999999999999,5.28,5.24,2.9000000000000004,4.44,2.52
florencio varela,0303,2,139.54,150.44,161.57,100.0,100.0,100.0,18.57,22.919999999999998,31.36,51.080000000000005,54.82,59.61,22.58,13.930000000000001,12.920000000000002,13.86,10.32,7.6899999999999995,4.19,6.75,1.7500000000000002,3.4799999999999995,3.5700000000000003
florencio varela,0303A,2,130.24,131.49,128.5,100.0,100.0,100.0,15.86,17.1,22.84,53.400000000000006,50.019999999999996,51.5,22.58,13.58,10.79,12.7,6.569999999999999,5.71,4.78,5.34,2.3,3.5000000000000004,3.35
florencio varela,0303B,2,126.08,140.42,134.59,100.0,100.0,100.0,14.649999999999999,20.150000000000002,25.47,45.65,48.449999999999996,49.97,21.7,13.01,9.91,12.7,8.04,7.340000000000001,5.779999999999999,6.7299999999999995,2.9499999999999997,4.35,3.2
florentino ameghino,0361,2,113.03,129.4,118.25000000000001,100.0,100.0,100.0,43.34,42.4,48.730000000000004,43.18,6.49,10.17,6.77,15.409999999999998,11.85,3.4099999999999997,3.26,2.36,29.549999999999997,23.77,1.87,2.11,1.49
florentino ameghino,0361A,2,114.29,118.7,122.88,100.0,100.0,100.0,37.59,56.10000000000001,62.71,48.120000000000005,1.63,4.24,12.030000000000001,4.88,5.93,0.0,5.6899999999999995,4.24,21.95,22.03,0.0,0.8500000000000001,1.5
florentino ameghino,0362,2,114.16,123.51,119.93,100.0,100.0,100.0,46.46,46.27,59.24,43.18,7.46,11.959999999999999,6.22,23.69,11.41,3.11,1.1199999999999999,1.4500000000000002,17.72,14.67,0.5599999999999999,1.09,0.35000000000000003
general alvarado,0305,2,132.63,139.98,133.35,100.0,100.0,100.0,31.59,37.34,44.84,27.3,25.240000000000002,23.49,26.69,22.58,20.25,8.41,6.0600000000000005,5.18,3.06,3.2099999999999995,2.5100000000000002,3.56,3.1399999999999997
general alvarado,0306,2,138.91,135.06,130.03,100.0,100.0,100.0,32.05,34.25,42.72,35.88,27.49,29.880000000000003,28.01,20.369999999999997,17.330000000000002,11.53,11.73,9.879999999999999,2.9000000000000004,3.5900000000000003,1.52,2.3,2.2399999999999998
general alvarado,0307,2,124.73,129.54000000000002,126.66,100.0,100.0,100.0,44.78,56.04,61.53999999999999,16.93,11.73,11.540000000000001,24.490000000000002,15.55,15.870000000000001,10.68,10.51,7.13,1.04,2.12,1.3,1.7000000000000002,1.48
general alvarado,0308,2,130.95000000000002,142.75,134.53,100.0,100.0,100.0,29.630000000000003,32.57,42.69,28.84,29.26,27.82,22.220000000000002,19.34,17.51,12.43,6.87,3.5999999999999996,2.29,3.5999999999999996,2.29,4.5600000000000005,3.44
general alvarado,0309,2,150.0,185.71,169.23,100.0,100.0,100.0,31.819999999999997,34.69,44.230000000000004,25.759999999999998,28.57,23.080000000000002,37.88,24.490000000000002,25.0,1.52,8.16,3.85,0.0,3.85,0.0,0.0,0.0
general alvear,0310,2,116.41,130.73999999999998,125.24,100.0,100.0,100.0,42.14,45.34,53.269999999999996,28.24,16.39,20.07,6.890000000000001,11.06,9.39,16.71,9.98,7.290000000000001,13.55,7.630000000000001,0.76,1.6400000000000001,0.9400000000000001
general alvear,0311,2,120.0,244.83,181.58,100.0,100.0,100.0,36.919999999999995,31.03,50.0,36.919999999999995,10.34,23.68,13.850000000000001,17.24,15.790000000000001,12.31,3.45,0.0,27.589999999999996,10.530000000000001,0.0,0.0,0.0
general alvear,0312,2,142.57,194.2,153.48999999999998,100.0,100.0,100.0,51.49,53.620000000000005,61.629999999999995,24.75,13.04,17.44,11.88,13.04,11.63,0.0,1.4500000000000002,5.81,5.800000000000001,3.49,0.0,0.0,0.0
general alvear,0313,2,158.32999999999998,233.32999999999998,211.10999999999999,100.0,100.0,100.0,50.0,44.440000000000005,55.559999999999995,16.669999999999998,11.110000000000001,11.110000000000001,16.669999999999998,11.110000000000001,0.0,16.669999999999998,0.0,11.110000000000001,0.0,11.110000000000001,0.0,0.0,0.0
general arenales,0314,2,117.22999999999999,131.16,135.89,100.0,100.0,100.0,44.019999999999996,46.660000000000004,56.68,35.47,30.48,31.86,8.3,10.299999999999999,7.86,8.81,5.59,4.45,1.83,3.83,1.4200000000000002,1.87,1.18
general arenales,0314A,2,154.17000000000002,189.47,189.47,100.0,100.0,100.0,20.830000000000002,36.84,42.11,41.67,26.32,26.32,16.669999999999998,10.530000000000001,5.26,12.5,0.0,5.26,5.26,10.530000000000001,0.0,10.530000000000001,0.0
general arenales,0315,2,126.74000000000001,inf,138.69,100.0,,100.0,55.230000000000004,inf,60.58,26.740000000000002,inf,22.63,8.14,inf,8.03,6.98,,0.0,inf,3.65,,1.46,1.16
general arenales,0316,2,117.75,131.70999999999998,135.88,100.0,100.0,100.0,56.16,59.050000000000004,70.23,27.200000000000003,23.119999999999997,23.44,7.33,8.43,7.61,6.510000000000001,3.04,3.2,1.7000000000000002,3.2300000000000004,0.8099999999999999,1.6,1.06
general arenales,0316A,2,111.48,120.0,117.02,100.0,100.0,100.0,38.690000000000005,46.910000000000004,50.0,48.199999999999996,37.45,35.46,8.52,8.0,6.74,4.26,1.82,2.48,4.36,4.96,0.0,0.35000000000000003,0.33
general arenales,0317,2,136.73,121.81,118.93,100.0,100.0,100.0,52.83,47.08,54.75,51.05,30.28,26.840000000000003,7.95,11.459999999999999,10.45,4.73,4.859999999999999,3.95,1.18,2.03,0.69,1.53,1.25
general arenales,0318,2,116.44000000000001,127.69,123.94000000000001,100.0,100.0,100.0,43.39,49.64,56.00000000000001,32.32,30.4,27.96,11.07,8.84,7.64,9.969999999999999,5.87,3.49,1.73,2.7199999999999998,0.8,1.8599999999999999,1.38
general belgrano,0320,2,120.64999999999999,140.28,127.89999999999999,100.0,100.0,100.0,41.04,49.4,53.449999999999996,34.849999999999994,18.68,17.62,12.06,10.23,8.62,10.4,9.42,6.36,15.17,10.780000000000001,1.87,2.22,1.83
general belgrano,0321,2,200.0,262.5,300.0,100.0,100.0,100.0,50.0,50.0,85.71,14.29,0.0,0.0,21.43,12.5,14.29,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0
general belgrano,0322,2,112.04,138.2,123.71000000000001,100.0,100.0,100.0,36.11,38.2,43.3,31.480000000000004,14.610000000000001,16.49,15.740000000000002,8.99,5.1499999999999995,14.81,10.11,4.12,28.09,27.839999999999996,0.0,1.03,0.9299999999999999
general belgrano,0323,2,130.77,322.21999999999997,180.0,100.0,100.0,100.0,76.92,100.0,93.33,11.540000000000001,0.0,0.0,0.0,0.0,6.67,7.6899999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general belgrano,0324,2,114.92999999999999,129.13,121.46,100.0,100.0,100.0,43.89,50.0,57.53,47.06,18.45,25.569999999999997,3.62,7.28,5.0200000000000005,2.26,1.46,1.37,19.42,9.13,0.0,0.91,0.8999999999999999
general guido,0326,2,151.31,124.61,121.35000000000001,100.0,100.0,100.0,62.93,61.660000000000004,59.599999999999994,23.23,11.450000000000001,14.05,19.8,5.04,5.0,20.1,10.4,7.9399999999999995,6.660000000000001,9.370000000000001,1.54,1.9800000000000002,2.12
general guido,0327,2,116.69,134.87,123.19,100.0,100.0,100.0,39.35,50.82,49.66,33.37,21.61,26.6,9.71,5.96,5.7299999999999995,13.950000000000001,10.879999999999999,5.319999999999999,7.9,9.28,0.6,3.0,1.25
general guido,0328,2,100.0,129.41,100.0,100.0,100.0,100.0,86.36,94.12,85.0,4.55,5.88,5.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general juan madariaga,0340,2,128.25,140.72,143.69,100.0,100.0,100.0,38.32,41.97,56.84,32.42,21.740000000000002,26.340000000000003,18.09,12.72,9.01,10.440000000000001,5.56,4.5600000000000005,9.65,7.1499999999999995,2.71,3.7600000000000002,3.06
general juan madariaga,0341,2,168.42,366.67,182.35,100.0,100.0,100.0,47.370000000000005,66.67,58.81999999999999,36.84,33.33,17.65,0.0,0.0,11.76,5.26,0.0,5.88,0.0,5.88,0.0,0.0,0.0
general juan madariaga,0342,2,141.07,210.0,170.27,100.0,100.0,100.0,33.93,53.33,54.05,33.93,23.330000000000002,18.92,19.64,16.669999999999998,16.220000000000002,8.93,3.3300000000000005,0.0,3.3300000000000005,8.110000000000001,0.0,2.7,1.79
general juan madariaga,0343,2,138.14,244.44,137.5,100.0,100.0,100.0,41.24,55.559999999999995,59.38,24.740000000000002,12.959999999999999,12.5,19.59,11.110000000000001,16.669999999999998,6.1899999999999995,9.26,4.17,3.6999999999999997,6.25,1.8499999999999999,1.04,2.06
general la madrid,0330,2,116.42999999999999,135.02,121.68,100.0,100.0,100.0,41.67,46.81,51.88,35.49,30.0,27.6,6.59,12.22,7.6,13.0,8.19,5.970000000000001,2.06,2.32,1.27,2.32,1.28
general la madrid,0331,2,133.32999999999998,233.32999999999998,140.0,100.0,100.0,100.0,83.33,66.67,60.0,0.0,33.33,20.0,0.0,0.0,0.0,16.669999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
general la madrid,0332,2,120.94,146.07000000000002,122.91000000000001,100.0,100.0,100.0,37.61,34.03,47.58,41.88,42.41,33.040000000000006,6.84,12.57,9.25,10.68,5.76,3.9600000000000004,0.0,2.64,1.05,1.32,0.43
general la madrid,0333,2,200.0,200.0,200.0,100.0,100.0,100.0,42.86,20.0,40.0,42.86,20.0,40.0,0.0,40.0,0.0,14.29,0.0,0.0,20.0,20.0,0.0,0.0,0.0
general la madrid,0334,2,120.19,130.04,121.93,100.0,100.0,100.0,34.02,38.84,47.89,37.940000000000005,34.55,34.61,10.84,12.879999999999999,8.649999999999999,14.39,3.65,3.82,3.4299999999999997,2.21,1.72,1.81,0.75
general la madrid,0335,2,115.36,133.20000000000002,122.99,100.0,100.0,100.0,49.669999999999995,56.52,61.68,29.080000000000002,21.34,21.529999999999998,10.459999999999999,11.86,10.58,8.17,3.95,2.55,0.79,1.09,1.1900000000000002,2.19,0.65
general la madrid,0336,2,117.39,143.48000000000002,124.53,100.0,100.0,100.0,24.64,34.78,43.4,56.52,39.129999999999995,39.62,10.14,10.870000000000001,1.8900000000000001,5.800000000000001,6.52,3.7699999999999996,4.35,1.8900000000000001,2.17,5.66,0.0
general las heras,0547,2,128.51999999999998,126.50999999999999,118.24,100.0,100.0,100.0,29.09,30.020000000000003,37.57,34.870000000000005,29.48,28.77,26.529999999999998,25.729999999999997,21.61,8.450000000000001,4.88,3.8600000000000003,4.26,3.54,1.9900000000000002,2.82,1.9800000000000002
general las heras,0548,2,115.43,123.17,115.39999999999999,100.0,100.0,100.0,15.659999999999998,21.92,26.31,44.11,36.3,40.64,26.97,23.52,20.86,9.030000000000001,7.6499999999999995,5.779999999999999,3.54,2.78,1.71,2.8899999999999997,1.83
general las heras,0548A,2,112.69,124.15,inf,100.0,100.0,,31.540000000000003,36.02,inf,41.54,24.58,inf,19.23,30.509999999999998,inf,4.62,2.97,inf,2.97,inf,0.0,inf,0.77
general las heras,0548B,2,114.63000000000001,158.18,133.85,100.0,100.0,100.0,19.509999999999998,29.09,41.54,41.46,38.18,32.31,26.83,18.18,23.080000000000002,8.540000000000001,1.82,1.54,7.2700000000000005,1.54,3.64,0.0,1.22
general lavalle,0338,2,121.29,144.23999999999998,128.68,100.0,100.0,100.0,43.88,46.86,52.410000000000004,13.48,19.16,18.26,28.84,23.3,19.1,8.459999999999999,3.56,4.25,1.78,2.01,0.58,1.1199999999999999,0.75
general lavalle,0338A,2,113.6,140.0,119.98,100.0,100.0,100.0,31.77,40.400000000000006,44.15,21.14,24.64,22.36,35.6,23.84,22.93,9.27,3.71,4.54,1.9900000000000002,2.6100000000000003,1.59,1.82,1.3599999999999999
general lavalle,0338B,2,112.94999999999999,145.18,136.19,100.0,100.0,100.0,33.48,44.16,50.949999999999996,21.88,24.37,25.240000000000002,32.59,18.27,15.24,7.59,3.55,1.9,1.52,1.9,2.03,4.760000000000001,2.23
general paz,0345,2,112.28,122.42999999999999,117.30000000000001,100.0,100.0,100.0,39.300000000000004,35.260000000000005,44.91,37.21,34.050000000000004,34.99,11.12,14.879999999999999,11.799999999999999,7.1499999999999995,5.72,3.82,1.8599999999999999,1.83,1.38,2.12,1.66
general paz,0346,2,146.15,184.48,159.09,100.0,100.0,100.0,30.769999999999996,39.660000000000004,39.39,40.38,31.03,34.849999999999994,10.58,20.69,16.669999999999998,14.42,0.0,1.52,1.72,0.0,0.0,1.52,0.96
general paz,0347,2,116.38999999999999,,123.88999999999999,100.0,,100.0,37.78,,39.269999999999996,41.39,,36.44,10.56,,16.189999999999998,9.17,,2.83,,1.6199999999999999,,2.4299999999999997,0.83
general paz,0348,2,113.46000000000001,125.19,116.74,100.0,100.0,100.0,32.96,40.21,47.23,38.85,35.199999999999996,36.6,12.76,14.42,9.65,4.35,2.73,2.41,4.3999999999999995,2.55,1.67,1.4200000000000002,5.609999999999999
general paz,0349,2,115.58,137.74,120.34,100.0,100.0,100.0,37.66,50.94,50.849999999999994,41.56,35.85,32.2,6.49,7.55,11.86,0.0,0.0,3.39,1.8900000000000001,1.69,0.0,0.0,0.0
general paz,0350,2,115.78999999999999,157.89,131.10999999999999,100.0,100.0,100.0,54.39000000000001,63.160000000000004,57.78,21.05,15.790000000000001,11.110000000000001,8.77,13.16,15.559999999999999,10.530000000000001,2.63,4.44,2.63,6.67,0.0,2.22,0.0
general paz,0351,2,114.95,123.96000000000001,120.63,100.0,100.0,100.0,30.740000000000002,40.56,44.91,36.6,28.65,29.770000000000003,23.56,16.73,16.06,7.180000000000001,7.76,3.92,2.41,3.0,1.34,2.09,0.84
general paz,0352,2,108.96999999999998,126.96000000000001,111.53999999999999,100.0,100.0,100.0,52.559999999999995,62.61,68.46,24.36,19.13,18.459999999999997,7.6899999999999995,12.17,7.6899999999999995,4.49,0.8699999999999999,3.08,1.7399999999999998,1.54,0.0,0.77,1.28
